f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,f_78,f_79,f_80,f_81,f_82,f_83,f_84,f_85,f_86,f_87,f_88,f_89,f_90,f_91,f_92,f_93,f_94,work_type,target
0.34441307,0.3878789,0.35505876,0.3565236,0.7228103,0.82195336,1.0,0.22743417,0.35081086,0.17133884,0.63734186,0.45623335,0.6,0.7776268,0.77019775,0.8438962,0.79724026,0.5958723,0.6799606,0.7008878,0.6971607,0.6609157,0.89299625,0.70718455,0.61210847,0.7966637,0.68678385,0.4922493,0.2938833,0.27142277,0.799439,0.29909655,0.7334539,1.0,0.70035505,1.0,0.7,0.32329097,0.4678346,0.4633354,0.40494496,0.296944,0.0,0.0,0.33692572,0.8877056,0.4679025,0.75705534,0.24455674,1.0,0.0,0.52275664,0.6149274,1.0,0.55810475,0.6,0.53361094,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.45643252,1.0,0.5372406,1.0,1.0,1.0,0.0,1.0,0.4407637,1.0,0.52604765,1.0,0.2968249,0.0,0.0,0.0,0.0,1.0,0.20665385,0.46159372,0.0,0.29194063,0.0,0.5933031,1.0,0.5686949,0.4878077,0.0,0.7170834,vendor,0.5670794
0.31799546,0.31083396,0.28479806,0.2782234,0.6433815,0.746802,1.0,0.2954617,0.37869704,0.18705419,0.48001194,0.49581352,0.75,0.2712662,0.2272247,0.362399,0.28696328,0.17494506,0.30115327,0.41091082,0.9124983,0.45195702,0.35219842,0.11127757,0.1715868,0.20661467,0.18560588,0.13121103,0.2755729,0.26957333,0.41451156,0.14072973,0.20906551,1.0,0.8288401,0.0,0.3,0.5930871,0.5722291,0.55270064,0.40479377,0.61640143,1.0,0.0,0.43686432,0.75414145,0.40804967,0.61645395,0.45423108,1.0,1.0,0.80475354,0.7753153,1.0,0.7035716,0.8,0.47576606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6533414,0.0,0.02367204,1.0,0.0,0.33333334,0.0,0.0,0.0,1.0,0.39630148,0.0,0.5351468,0.0,0.0,0.0,0.0,1.0,0.3047096,0.50083745,1.0,0.6448607,0.0,0.7615203,0.0,0.20879214,0.3068775,0.0,0.5388842,freelancer,0.54103017
0.4042703,0.73289436,0.60909534,0.6435383,0.97697103,0.9345001,1.0,0.62757283,0.35049614,0.46710172,0.84318465,0.2563939,0.7,0.77240163,0.69163543,0.72951645,0.7311845,0.69225097,0.71578574,0.69076365,0.90031457,0.81119263,0.7428951,0.6194522,0.52501416,0.7386091,0.59424025,0.42995924,0.14120826,0.021111827,0.79443294,0.047170214,0.54597145,1.0,1.0,0.0,0.5,0.28249702,0.13243726,0.42210075,0.25944525,0.27188239,0.0,0.0,0.10475694,0.87710524,0.46720827,0.7481559,0.18541425,1.0,1.0,0.5786288,0.8938517,0.0,0.70968544,0.7,0.40995216,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5455383,1.0,0.37105224,0.0,1.0,0.6666667,1.0,1.0,0.33303234,1.0,0.45427608,0.0,0.3311411,0.0,0.0,0.0,0.0,0.0,0.2610428,0.38379925,0.0,0.4547812,1.0,0.7552526,1.0,0.5289264,0.21845905,1.0,0.8446237,tradesperson,0.74905133
0.6031899,0.66007525,0.4491831,0.4602887,0.7982464,0.8127533,1.0,0.51539695,0.31297478,0.44460648,0.6842312,0.24315673,0.6,0.45433965,0.5373411,0.46340302,0.4850279,0.50675714,0.44193816,0.4620454,0.8734756,0.5616222,0.6362253,0.36868307,0.41202343,0.47504705,0.3484025,0.19517186,0.30991837,0.19880883,0.67821234,0.16355495,0.44733638,1.0,0.84291476,0.0,0.3,0.29975292,0.19840017,0.35765883,0.30200192,0.19794385,1.0,0.0,0.16774818,0.90474063,0.3697741,0.8257021,0.21087942,0.0,1.0,0.6763659,0.8472169,1.0,0.5962171,0.6,0.45354694,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.59038126,1.0,0.42305526,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10457022,0.0,1.0,0.0,0.0,1.0,0.14312042,0.4243879,0.0,0.30600813,0.0,0.7998016,1.0,0.26137733,0.010160017,0.0,0.6765908,vendor,0.57757044
0.3079409,0.39304653,0.35202357,0.38643104,0.72067314,0.88263273,1.0,0.27729368,0.36023,0.3338471,0.6928093,0.45948595,0.6,0.5288976,0.55101794,0.5618941,0.5472699,0.6756158,0.4963912,0.48238936,1.0,0.72899497,0.68757063,0.505906,0.48027042,0.53758216,0.500213,0.3324562,0.09820677,0.13822494,0.8110341,0.17709863,0.4754755,1.0,0.90396655,0.0,0.5,0.67234635,0.4710601,0.5772382,0.6879192,0.5039524,1.0,1.0,0.44341612,0.6975482,0.3528871,0.6688609,0.42476395,1.0,1.0,0.5172399,0.5325984,1.0,0.5416314,0.6,0.32852507,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31537202,1.0,0.2845499,1.0,0.0,0.6666667,1.0,0.0,0.0836717,0.0,0.011936384,1.0,0.13405563,0.0,0.0,0.0,0.0,0.0,0.0,0.3405403,0.0,0.36089328,1.0,0.48686072,0.0,0.45576972,0.027006548,0.0,0.6214703,vendor,0.6388504
0.7044859,0.6815659,0.45734057,0.5616802,0.8362116,0.91504365,0.0,0.52316624,0.45162147,0.55794173,0.73474795,0.26766226,0.65,0.6839672,0.5944916,0.6474529,0.6419706,0.66216844,0.549393,0.52349854,0.91367364,0.7973624,0.71047705,0.409819,0.37666884,0.5986685,0.46594673,0.2383535,0.20712829,0.18344885,0.71391714,0.12898332,0.5218414,1.0,0.9860652,0.0,0.5,0.43588334,0.46585572,0.5170764,0.48764816,0.44867748,1.0,0.0,0.44509307,0.84126,0.32193115,0.64659804,0.1966058,1.0,1.0,0.4694417,0.48830247,1.0,0.49831605,0.7,0.38816115,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.34695858,1.0,0.30414206,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.39025334,0.0,0.039735947,0.0,0.0,0.0,0.0,0.0,0.0,0.29507348,0.0,0.26485473,1.0,0.50142103,1.0,0.6080698,0.4043674,0.0,0.57645696,platform_worker,0.6655755
0.05234423,0.4325812,0.5139982,0.33290815,0.76363987,0.80327594,0.0,0.50444216,0.3657834,0.25714326,0.7254457,0.50410974,0.65,0.71344227,0.56400424,0.7183037,0.66525006,0.63386184,0.6064084,0.55050534,0.86345315,0.7368686,0.6774212,0.58074033,0.45173374,0.519109,0.42241532,0.22184587,0.2658042,0.10484991,0.74998516,0.15792438,0.49944705,1.0,0.85009474,0.0,0.3,0.602238,0.66792333,0.703925,0.4357569,0.4764399,0.0,1.0,0.50026053,0.7347949,0.29694635,0.6672836,0.58571345,1.0,1.0,0.65246433,0.75508475,1.0,0.5839292,0.7,0.36541256,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.58933854,1.0,0.390571,0.0,0.0,0.33333334,1.0,1.0,0.52763265,0.0,0.0,0.0,0.09809478,0.0,0.0,0.0,0.0,1.0,0.0,0.31096503,0.0,0.33218163,1.0,0.53808063,0.0,0.47501743,0.0,1.0,0.63096076,platform_worker,0.60256785
0.43607855,0.15632898,0.26546568,0.22881843,0.6010492,0.79218847,0.0,0.21580727,0.36410683,0.1548574,0.5546284,0.5710342,0.7,0.56377614,0.47783825,0.55911356,0.533576,0.43050203,0.37881616,0.53182775,0.74085855,0.5730302,0.60828036,0.26605946,0.39590415,0.49533868,0.48000726,0.33197322,0.5514754,0.37600124,0.56116337,0.4546836,0.25820884,1.0,0.55431426,0.0,0.3,0.80380714,0.5283257,0.6754321,0.48249647,0.69675267,0.0,1.0,0.5863737,0.6967815,0.21367629,0.4895202,0.67976904,1.0,1.0,0.4121393,0.42516914,1.0,0.35060662,0.7,0.338205,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.40366954,1.0,0.042966697,0.0,1.0,0.6666667,1.0,0.0,0.0,0.0,0.06365048,0.0,0.6793884,1.0,1.0,0.0,0.0,0.0,0.47401637,0.44406858,0.0,0.6333114,0.0,0.2266586,1.0,0.35247058,0.0,1.0,0.38793513,tradesperson,0.46707433
0.018283213,0.25852713,0.14303061,0.21537106,0.5259054,0.67077684,0.0,0.17090137,0.4572292,0.043832406,0.50679165,0.43915403,0.75,0.78119814,0.8614904,0.734183,0.7922905,0.61974657,0.45374253,0.45689783,0.99197435,0.7667639,0.7299612,0.6046374,0.6313508,0.72819537,0.56332827,0.40016633,0.12760285,0.102780566,0.79803675,0.12732874,0.70142365,1.0,0.89813125,0.0,0.5,0.5429566,0.5881037,0.60138154,0.48936585,0.6878824,0.0,0.0,0.498674,0.80901897,0.17682515,0.6507458,0.44998255,1.0,1.0,0.64313155,0.53188056,1.0,0.49812675,0.8,0.43695438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.43075612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021424824,0.0,0.0,0.0,0.18135694,0.0,0.0,0.0,0.0,0.0,0.12366471,0.42476884,0.0,0.25419092,1.0,0.49275997,0.0,0.5044124,0.0,1.0,0.49734536,freelancer,0.57587767
0.5301392,0.62437475,0.39822847,0.40907076,0.6730929,0.86366206,0.0,0.5667615,0.25201407,0.35590336,0.7578517,0.35453182,0.65,0.5432405,0.45087767,0.51704466,0.50372094,0.5374819,0.5277492,0.43963698,0.76408434,0.6011944,0.64163905,0.32172146,0.36036056,0.43930116,0.42500225,0.20741579,0.26079422,0.36181056,0.70363796,0.13483463,0.42924657,0.0,0.7080288,1.0,0.3,0.4932346,0.47691604,0.5661041,0.48680046,0.35083473,0.0,0.0,0.37973213,0.7628766,0.43471017,0.5906189,0.5163208,1.0,1.0,0.8788931,0.8245258,1.0,0.7321478,0.7,0.32859093,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6489855,0.0,0.0,1.0,0.0,0.33333334,0.0,0.0,0.07850989,0.0,0.0,0.0,0.26078716,0.0,0.0,0.0,0.0,0.0,0.21822467,0.30001733,0.0,0.3199815,1.0,0.87584484,0.0,0.32781962,0.0,0.0,0.58696395,platform_worker,0.5578364
0.9686765,0.57933694,0.6238707,0.62865305,0.909549,0.94522446,1.0,0.68389595,0.39791515,0.5455205,0.7248586,0.500671,0.75,0.729667,0.65634876,0.71943074,0.7018155,0.6777074,0.74064004,0.867894,1.0,0.7854984,0.8063871,0.6224665,0.45397305,0.6185248,0.60478485,0.4707596,0.0,0.027440459,0.8217307,0.065243304,0.66773933,1.0,1.0,0.0,0.5,0.5059254,0.38741452,0.61148876,0.5448971,0.43258896,0.0,0.0,0.3603234,0.81119525,0.29610544,0.54993767,0.3281534,1.0,1.0,0.50998735,0.66641545,1.0,0.63222235,0.8,0.46118015,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.51878256,1.0,0.3202129,1.0,0.0,0.6666667,0.0,1.0,0.35316986,1.0,0.36439046,0.0,0.27748975,0.0,1.0,0.0,0.0,1.0,0.12305717,0.4059611,0.0,0.41767642,0.0,0.53464603,0.0,0.4008287,0.37377274,1.0,0.6727729,freelancer,0.7202905
0.6125432,0.7839089,0.56164414,0.73574436,0.90495324,0.9184365,0.0,0.99259883,0.40361694,0.42209628,0.7924231,0.56370527,0.75,0.5292215,0.37636214,0.5129818,0.47285512,0.48341513,0.38587797,0.35335955,0.8521566,0.6479214,0.57308656,0.29510424,0.31036597,0.43580005,0.3917802,0.3190095,0.35156578,0.28061324,0.6058781,0.2719999,0.39955384,1.0,0.7882103,0.0,0.5,0.5619125,0.7613243,0.60717887,0.6936816,0.45016712,0.0,1.0,0.37025195,0.66482246,0.27996513,0.50307703,0.572438,1.0,1.0,0.60225993,0.6458618,1.0,0.50370723,0.8,0.5562788,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.61522114,1.0,0.20604989,1.0,0.0,0.6666667,1.0,0.0,0.10090553,1.0,0.33442074,1.0,0.4643272,0.0,0.0,1.0,0.0,0.0,0.318253,0.5866308,1.0,0.53400314,1.0,0.71397334,0.0,0.3422706,0.2152941,1.0,0.63386714,freelancer,0.70530087
0.57397145,0.64476234,0.4399589,0.55591667,0.95282197,0.9332639,1.0,0.57304007,0.35701567,0.4755849,0.76778096,0.3162254,0.6,0.41595986,0.37979254,0.49167648,0.42914298,0.35338834,0.47162384,0.39316314,0.75980026,0.51300114,0.46690977,0.4234875,0.3218344,0.43532506,0.4692975,0.178015,0.15615681,0.19515008,0.542169,0.3262074,0.36729655,0.0,0.7940322,0.0,0.3,0.3964535,0.3239885,0.37117502,0.5083166,0.2586242,1.0,0.0,0.28365478,0.84656286,0.3873714,0.73255545,0.23885602,1.0,0.0,0.4675067,0.4360856,0.0,0.3675028,0.6,0.32470414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.34113765,1.0,0.56139743,1.0,1.0,1.0,1.0,1.0,0.5291211,1.0,0.69363695,1.0,0.11230201,0.0,0.0,0.0,1.0,1.0,0.12530649,0.3684352,0.0,0.31480518,1.0,0.37299743,1.0,0.37664488,0.5516478,1.0,0.68401814,vendor,0.55676645
0.61978036,0.6812172,0.69265765,0.57444537,0.8443932,0.81644666,1.0,0.6983711,0.47853386,0.49194056,0.85142946,0.44850177,0.7,0.89472044,0.8508478,0.90644234,0.8840035,0.7683711,0.6430557,0.74305034,0.97216713,0.9255194,0.9208334,0.7995938,0.6475475,0.8577121,0.59300405,0.48461628,0.09504586,0.12623994,0.8552331,0.12216875,0.63714284,1.0,0.86928946,0.0,0.5,0.5849784,0.48425224,0.6598637,0.51383686,0.397516,1.0,0.0,0.28579125,0.7420481,0.25187117,0.69643015,0.39811307,1.0,1.0,0.7396665,0.79631066,1.0,0.7418354,0.7,0.34086403,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.683919,0.0,0.0,0.0,1.0,0.33333334,0.0,0.0,0.0,1.0,0.4041867,0.0,0.46991912,0.0,0.0,0.0,0.0,1.0,0.27269807,0.39884385,0.0,0.76592803,1.0,0.6997509,1.0,0.6948871,0.28744376,1.0,0.80245054,tradesperson,0.77259827
0.33223328,0.5691717,0.5123495,0.6129645,0.8741367,0.80046785,0.0,0.64222103,0.3936411,0.54816633,0.7373106,0.24034737,0.65,0.6892735,0.567466,0.5527269,0.6031555,0.59238106,0.65560925,0.43281808,0.99710137,0.73444885,0.70350707,0.4007558,0.46602333,0.54871446,0.4296137,0.581985,0.20472321,0.16488495,0.78524476,0.2865957,0.577137,1.0,0.8827595,1.0,0.7,0.32414284,0.34693703,0.5349485,0.5114653,0.36551484,0.0,0.0,0.37408525,0.70693296,0.4544785,0.6148309,0.5054082,1.0,1.0,0.7852423,0.60079664,1.0,0.70627046,0.7,0.45471573,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5741517,1.0,0.23485643,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.36706522,0.0,0.50359267,0.0,0.0,0.0,1.0,1.0,0.41055754,0.38328427,1.0,0.5463547,0.0,0.70584875,1.0,0.53901696,0.2746164,0.0,0.6635973,platform_worker,0.6858185
0.55175567,0.43499568,0.375292,0.4312575,0.7777489,0.8806117,0.0,0.4683518,0.32954308,0.40417585,0.6705338,0.49731773,0.75,0.9186473,0.779859,0.7884953,0.82900053,0.7916772,0.77077436,0.6744758,0.9364316,0.89915794,0.88292426,0.6253664,0.47409645,0.7935504,0.6460045,0.48362556,0.081314035,0.0,0.8646388,0.08317263,0.6976702,1.0,0.9407503,0.0,0.5,0.4243609,0.41378513,0.58102405,0.5511613,0.4108617,0.0,0.0,0.3084728,0.62184155,0.24645917,0.7241205,0.58906525,1.0,1.0,0.741457,0.8251665,1.0,0.62784135,0.8,0.5504425,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6209107,1.0,0.27985618,0.0,1.0,0.6666667,1.0,0.0,0.0,1.0,0.42021716,0.0,0.11472749,1.0,0.0,0.0,1.0,1.0,0.17828022,0.31781575,0.0,0.36202124,1.0,0.82274276,1.0,0.7924179,0.31518182,0.0,0.79429173,freelancer,0.7386494
0.19883381,0.5148541,0.5894699,0.3658284,0.6818167,0.840558,0.0,0.50092375,0.49524498,0.33036238,0.66835874,0.3366916,0.7,0.33474213,0.3068719,0.4019786,0.3478642,0.43145287,0.38709706,0.27830982,0.7627755,0.50521064,0.4268382,0.261939,0.1991785,0.3062497,0.21901892,0.09205475,0.3460585,0.14918238,0.53343445,0.24046277,0.33631828,0.0,0.8234192,0.0,0.7,0.37272438,0.17456082,0.38054687,0.41813317,0.2562045,1.0,0.0,0.263197,0.89599824,0.35858572,0.7551098,0.36303985,1.0,1.0,0.50586677,0.47744873,1.0,0.28482598,0.7,0.30169988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2988405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2697279,0.0,0.0,0.0,0.0,0.0,0.03730507,0.32657668,0.0,0.29865608,1.0,0.49664262,0.0,0.3076186,0.15224367,0.0,0.32269093,tradesperson,0.45971626
0.011334768,0.028613096,0.28602305,0.2650954,0.6106198,0.7594819,0.0,0.15117961,0.48546743,0.13574181,0.47721994,0.2522418,0.6,0.61276054,0.4955951,0.4421055,0.5168204,0.4265597,0.38163206,0.431079,0.82880986,0.6076135,0.65880007,0.41848144,0.46772102,0.43138966,0.6547913,0.24925323,0.29988104,0.23075408,0.64063835,0.121708564,0.43279666,0.0,0.62663126,0.0,0.5,0.4712398,0.58643734,0.3528076,0.35335016,0.3246436,0.0,0.0,0.37937614,0.7562557,0.49660614,0.7074271,0.304606,1.0,1.0,0.6499774,0.6752983,1.0,0.4814443,0.6,0.2661334,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5826132,1.0,0.41204554,0.0,1.0,0.6666667,1.0,0.0,0.009750003,0.0,0.0043104836,1.0,0.5389891,0.0,1.0,1.0,0.0,0.0,0.45563546,0.5906029,0.0,0.66720694,1.0,0.6528887,0.0,0.47479722,0.0,1.0,0.6038488,vendor,0.4931573
0.64525026,0.65019566,0.59183025,0.5419114,0.87844145,0.9420569,1.0,0.6308799,0.3273304,0.39633375,0.8488748,0.48419955,0.65,0.33576804,0.5774605,0.44048,0.4512362,0.43417576,0.54204994,0.38914794,0.8594214,0.50627655,0.47569814,0.36047727,0.37611377,0.3449338,0.36679903,0.26861218,0.13621889,0.252898,0.6300742,0.3147053,0.37431175,0.0,0.847317,1.0,0.3,0.59957343,0.45953956,0.58364904,0.62548584,0.61979765,1.0,1.0,0.51916486,0.717162,0.21885148,0.56540334,0.60747474,1.0,1.0,0.7030035,0.76852185,1.0,0.6452726,0.7,0.47175708,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.64007777,1.0,0.4341951,1.0,1.0,1.0,1.0,0.0,0.0283419,0.0,0.0,0.0,0.4457233,0.0,0.0,0.0,1.0,0.0,0.2971946,0.46183607,1.0,0.5121851,1.0,0.7991331,0.0,0.16931848,0.052225478,0.0,0.73404574,platform_worker,0.6914579
0.3988148,0.51029,0.28416106,0.3316753,0.784445,0.83398587,0.0,0.44877103,0.44752657,0.28809223,0.7019722,0.6709654,0.75,0.73639387,0.55106276,0.7365881,0.6746816,0.60541093,0.5438969,0.54590595,0.87135553,0.7539341,0.7068322,0.5891686,0.49604738,0.5338736,0.50988966,0.4057869,0.3346255,0.18738276,0.7983914,0.19331524,0.63360375,0.0,0.6979869,0.0,0.3,0.63975525,0.7733616,0.7023617,0.5541111,0.4615978,1.0,0.0,0.4610148,0.64964163,0.08826065,0.48820934,0.6615429,1.0,1.0,0.3756603,0.4144436,1.0,0.2955787,0.8,0.56775844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3935465,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2923702,0.0,0.0,0.0,0.116562,0.0,0.0,1.0,0.0,0.0,0.20975891,0.3501213,0.0,0.32977042,0.0,0.42907035,0.0,0.57777315,0.0,0.0,0.51396877,freelancer,0.53172225
0.22584718,0.17961527,0.18420018,0.19844462,0.6276502,0.73699224,0.0,0.32147643,0.480068,0.08313203,0.5055352,0.523115,0.6,0.7802481,0.6791626,0.6980981,0.7191696,0.7508476,0.7196616,0.61041886,0.7994678,0.7849629,0.7571289,0.55184394,0.48933834,0.7069121,0.6294113,0.4908025,0.4129853,0.2983307,0.7591471,0.28578448,0.6037215,1.0,0.71079105,0.0,0.3,0.6542245,0.5991355,0.6641396,0.6003221,0.6593234,1.0,1.0,0.4729913,0.59004307,0.36834943,0.46624678,0.6462371,1.0,1.0,0.7882209,0.80390185,1.0,0.8237357,0.6,0.36797726,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636403,1.0,0.3409116,0.0,1.0,0.6666667,1.0,1.0,0.29384673,0.0,0.028980944,0.0,0.3794246,0.0,0.0,0.0,0.0,1.0,0.15113,0.3199676,0.0,0.4212704,1.0,0.6786858,1.0,0.58178025,0.06747263,1.0,0.60875374,vendor,0.61723846
1.0,0.7136096,0.70687896,0.63987064,0.91462916,0.8487078,1.0,0.80460453,0.39986077,0.5999049,0.73585707,0.43396768,0.75,0.46616095,0.57195103,0.41798908,0.48536703,0.5036527,0.49748942,0.339316,0.9735237,0.65202796,0.4816771,0.3341579,0.44618613,0.43366873,0.3860626,0.2737359,0.05626367,0.06706896,0.5842433,0.117830664,0.46271056,1.0,1.0,0.0,0.5,0.54496795,0.3654404,0.6837699,0.6766214,0.5134783,0.0,1.0,0.42652544,0.72044456,0.32824498,0.6365847,0.54955745,1.0,0.0,0.38579413,0.43049607,1.0,0.43097535,0.8,0.5478911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2832653,0.0,0.01161742,0.0,1.0,0.33333334,0.0,0.0,0.0,0.0,0.03864592,0.0,0.032689407,0.0,0.0,0.0,0.0,0.0,0.064369455,0.5685935,0.0,0.23099776,1.0,0.4933729,1.0,0.46908692,0.012409264,0.0,0.51151717,freelancer,0.6466824
0.33112782,0.49461362,0.26235175,0.4567003,0.7873464,0.89803886,1.0,0.44980812,0.5590385,0.3601774,0.73574173,0.35386327,0.7,0.9078779,0.71645135,0.84338,0.8225697,0.72168344,0.72785926,0.8221071,0.90233064,0.86551166,0.96496737,0.6717253,0.7052949,0.7323839,0.73022,0.5414049,0.26290178,0.067146264,0.8201035,0.01815005,0.7435414,1.0,0.9365965,0.0,0.5,0.48592812,0.41426682,0.52235734,0.4189551,0.46261728,1.0,0.0,0.34681836,0.8076729,0.36425814,0.59935105,0.41774547,1.0,1.0,0.55672234,0.51036733,1.0,0.4350645,0.7,0.43326247,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.375796,1.0,0.2548967,0.0,1.0,0.6666667,0.0,0.0,0.012635099,0.0,0.0,0.0,0.51984507,0.0,1.0,0.0,0.0,1.0,0.4209614,0.46818763,0.0,0.585491,1.0,0.56189764,1.0,0.6792548,0.027673395,1.0,0.71693057,tradesperson,0.69334716
0.6477574,0.6472496,0.34214923,0.44580138,0.7463712,0.80578244,1.0,0.50614184,0.41111028,0.34175807,0.6868447,0.23932059,0.75,0.4615895,0.48948646,0.51949584,0.4901906,0.4469738,0.4885921,0.46707132,0.7917838,0.56245834,0.7475389,0.58765614,0.3038356,0.43415606,0.37372193,0.38315108,0.3328706,0.3174169,0.7781222,0.23977923,0.4674589,0.0,0.67569596,0.0,0.3,0.4052051,0.24495408,0.36981118,0.2833684,0.20778866,0.0,0.0,0.21722686,0.8138148,0.4385207,0.7960485,0.22295219,1.0,1.0,0.3936098,0.26551247,1.0,0.1765222,0.8,0.34625724,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.24560027,1.0,0.39532244,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0820123,0.0,0.2666812,0.0,0.0,1.0,0.0,0.0,0.13721545,0.45139417,0.0,0.3293008,0.0,0.36742088,0.0,0.3356163,0.0,1.0,0.61331326,freelancer,0.49385655
1.0,0.6449649,0.37877086,0.5005859,0.8545079,0.82543445,0.0,0.6020931,0.46923065,0.3845616,0.6903275,0.44216356,0.75,0.56241095,0.5192035,0.50385666,0.52849036,0.49839005,0.4777517,0.4690727,0.91404676,0.6348084,0.519948,0.41468626,0.23902757,0.49414685,0.40143937,0.3307283,0.3841223,0.068329096,0.7861172,0.1472451,0.4322904,1.0,0.89946985,0.0,0.5,0.22768247,0.34649697,0.50449365,0.391792,0.40008095,1.0,1.0,0.38413253,0.821068,0.36724487,0.7344541,0.32273912,1.0,1.0,0.6427597,0.8629784,1.0,0.71102035,0.8,0.4333073,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6800502,0.0,0.0,1.0,0.0,0.33333334,1.0,0.0,0.0,0.0,0.0,1.0,0.5115109,0.0,0.0,0.0,0.0,1.0,0.14930914,0.4954604,1.0,0.5085801,1.0,0.8169714,0.0,0.45506597,0.004211685,0.0,0.6660822,freelancer,0.61693853
0.76843387,0.57391423,0.6239171,0.5469074,0.77776134,0.87589836,1.0,0.4973615,0.41185215,0.5036012,0.7757055,0.22847809,0.65,0.35148597,0.34005433,0.37126034,0.35426688,0.42915884,0.33938625,0.18811284,0.93759936,0.5777287,0.5477541,0.38413438,0.4022596,0.34397277,0.3537602,0.08386212,0.09866087,0.0,0.5365105,0.25780147,0.30155545,1.0,1.0,1.0,0.5,0.4516851,0.3707812,0.43265757,0.34643957,0.24465191,1.0,1.0,0.012552649,0.99302363,0.39863986,0.79568684,0.3424758,1.0,1.0,0.7625233,0.7772932,1.0,0.79919887,0.7,0.34465382,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6657811,1.0,0.30546314,0.0,1.0,0.6666667,0.0,1.0,0.27915886,0.0,0.032877512,0.0,0.58761346,0.0,1.0,0.0,1.0,0.0,0.35717726,0.50778437,0.0,0.6621689,1.0,0.7153452,1.0,0.21732907,0.021695208,0.0,0.6020094,platform_worker,0.6439189
0.39085644,0.61135167,0.4007153,0.5026704,0.9079276,0.9240973,0.0,0.8238789,0.29593778,0.5075378,0.6783435,0.29171062,0.6,0.65210986,0.7102656,0.73577577,0.69938374,0.6676431,0.7279793,0.56544644,0.99552596,0.7963763,0.68110013,0.5102202,0.53368133,0.6710144,0.710301,0.3899392,0.019480262,0.0,0.8084505,0.00695726,0.5509111,1.0,1.0,0.0,0.5,0.38311806,0.088783294,0.4145554,0.32607225,0.39301327,1.0,0.0,0.26126945,0.787829,0.3394781,0.7421247,0.27924237,0.0,1.0,0.3524642,0.35450208,0.0,0.3417529,0.6,0.38146204,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.22296415,0.0,0.07075149,0.0,1.0,0.33333334,0.0,0.0,0.0,1.0,0.37080377,1.0,0.20440988,1.0,0.0,0.0,0.0,1.0,0.0,0.3527956,0.0,0.30209807,1.0,0.30025533,1.0,0.5802257,0.22851081,0.0,0.5975629,vendor,0.62914276
